form	lemma	POS	morph
fortassean	fortasse	ADJqua	Case=Acc|Numb=Sing|Deg=Pos
mensis	mensis	NOMcom	Case=Abl|Numb=Plur
neccessariam	neccessarius	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
cui	qui1	PROrel	Case=Dat|Numb=Sing|Gend=Com
si	si2	CONsub	MORPH=empty
officina	officina	NOMcom	Case=Nom|Numb=Sing
exstructa	exstruo	VER	Case=Nom|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
debuit	debeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
triclinium	triclinium	NOMcom	Case=Nom|Numb=Sing
Inmergo	immergo	ADJqua	Case=Dat|Numb=Sing|Deg=Pos
aeque	aeque	ADV	Deg=Pos
scalpellum	scalpellum	NOMcom	Case=Nom|Numb=Sing
acerbitati	acerbitas	NOMcom	Case=Dat|Numb=Sing
ei	is	PROdem	Case=Dat|Numb=Sing|Gend=Com
qua	qui1	PROrel	Case=Abl|Numb=Sing|Gend=Fem
Vedius	Uedius	ADJqua	Case=Nom|Numb=Sing
Pollio	Pollio	NOMpro	Case=Nom|Numb=Sing
servos	seruus1	NOMcom	Case=Acc|Numb=Plur
muraenis	muraena	NOMcom	Case=Dat|Numb=Plur
invadendos	inuado2	VER	Case=Acc|Numb=Plur|Gend=Masc|Mood=Adj|Voice=Pass
obiectabat	obiecto	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3
Nova	nouus	ADJqua	Case=Abl|Numb=Sing|Gend=Fem|Deg=Pos
scilicet	scilicet	ADV	Deg=Pos
saevitia	saeuitia	NOMcom	Case=Abl|Numb=Sing
delectato	delecto	VER	Case=Abl|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
terrenae	terrenus	ADJqua	Case=Gen|Numb=Plur|Gend=Fem|Deg=Pos
bestiae	bestia	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
edentulae	edentulus	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
exungues	exungo	ADJqua	Case=Nom|Numb=Plur|Gend=MascFem|Deg=Pos
et	et2	CONcoo	MORPH=empty
excornes	excorno	VER	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Pos
de	de	PRE	MORPH=empty
piscibus	piscis	NOMcom	Case=Abl|Numb=Plur
placuit	placeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
feras	fera	NOMcom	Case=Acc|Numb=Plur
cogere	cogo	VER	Mood=Inf|Tense=Pres|Voice=Act
utique	utique	ADV	Deg=Pos
statim	statim	ADV	Deg=Pos
coquendis	coquo	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Adj|Voice=Pass
ut	ut4	CONsub	MORPH=empty
in	in	PRE	MORPH=empty
visceribus	uiscus2	NOMcom	Case=Abl|Numb=Plur
earum	is	PROdem	Case=Gen|Numb=Plur|Gend=Fem
aliquid	aliquis	PROind	Case=Acc|Numb=Sing|Gend=Neut
de	de	PRE	MORPH=empty
servorum	seruus1	NOMcom	Case=Gen|Numb=Plur
suorum	suus	PROpos.ref	Case=Gen|Numb=Plur|Gend=MascNeut
corporibus	corpus	NOMcom	Case=Abl|Numb=Plur
et	et2	CONcoo	MORPH=empty
ipse	ipse	PROdem	Case=Nom|Numb=Sing|Gend=Masc
gustaret	gusto	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3
Praecidam	praecido2	VER	Case=Acc|Numb=Sing|Gend=Fem|Person=1
gulam	gula	NOMcom	Case=Acc|Numb=Sing
qua	qui1	PROrel	Case=Abl|Numb=Sing|Gend=Fem
Hortensius	Hortensius	NOMpro	Case=Nom|Numb=Sing
orator	orator	NOMcom	Case=Nom|Numb=Sing
primus	primus	ADJord	Case=Nom|Numb=Sing|Gend=Masc|Deg=Sup
pavum	pauus	NOMcom	Case=Acc|Numb=Sing|Deg=Pos
cibi	cibus	NOMcom	Case=Gen|Numb=Sing
causa	causa	NOMcom	Case=Abl|Numb=Sing
potuit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
occidere	occido2	VER	Mood=Inf|Tense=Pres|Voice=Act
qua	qui1	PROrel	Case=Abl
Aufidius	Aufidius	NOMpro	Case=Nom|Numb=Sing
Lurco	Lurco	NOMpro	Case=Nom|Numb=Sing
primus	primus	ADJord	Case=Nom|Numb=Sing|Gend=Masc|Deg=Sup
sagina	sagina	NOMcom	Case=Abl|Numb=Sing
corpora	corpus	NOMcom	Case=Acc|Numb=Plur
vitiavit	uitio1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
coactis	cogo	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
alimentis	alimentum	NOMcom	Case=Abl|Numb=Plur
in	in	PRE	MORPH=empty
adulterinum	adulterinus	NOMcom	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
provexit	proueho	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
saporem	sapor	NOMcom	Case=Acc|Numb=Sing
qua	qui1	PROrel	Case=Abl
Asinius	Asinius	NOMpro	Case=Nom|Numb=Sing
Celer	Celer	NOMpro	Case=Nom|Numb=Sing
mulli	mullus	NOMcom	Case=Gen|Numb=Sing
unius	unus	ADJcar	Case=Gen|Numb=Sing|Gend=Com
obsonium	obsonium	NOMcom	Case=Acc|Numb=Sing
sex	sex	ADJcar	Case=Ind
sestertiis	sestertium	NOMcom	Case=Abl|Numb=Plur
detulit	defero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
qua	qui1	PROrel	Case=Abl
Aesopus	Aesopus	NOMpro	Case=Nom|Numb=Sing
histrio	histrio	NOMcom	Case=Nom|Numb=Sing
ex	ex	PRE	MORPH=empty
avibus	auis	NOMcom	Case=Abl|Numb=Plur
eiusdem	idem	PROdem	Case=Gen|Numb=Sing|Gend=Com
pretiositatis	pretiositas	NOMcom	Case=Gen|Numb=Sing
ut	ut1	ADVrel	MORPH=empty
canoris	canorus	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
et	et2	CONcoo	MORPH=empty
loquacibus	loquax	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
quibusque	qui	PROrel	Case=Dat|Numb=Plur|Gend=Com
{quibusque}	que	CON	MORPH=empty
centum	centum	ADJcar	Case=Ind
milium	mille	ADJcar	Case=Gen|Numb=Plur|Gend=Com
patinam	patina	NOMcom	Case=Acc|Numb=Sing
confiscavit	confisco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
qua	qui1	PROrel	Case=Abl
filius	filius	NOMcom	Case=Nom|Numb=Sing
eius	is	PROdem	Case=Gen|Numb=Sing|Gend=Com
post	post2	PRE	MORPH=empty
tale	talis	PROdem	Case=Acc|Numb=Sing|Gend=Neut
pulpamentum	pulpamentum	NOMcom	Case=Acc|Numb=Sing
potuit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
aliquid	aliquis	PROind	Case=Acc|Numb=Sing|Gend=Neut
sumptuosius	sumptuose	ADJqua	Case=Acc|Gend=Neut|Deg=Comp
esurire	esurio2	VER	Mood=Inf|Tense=Pres|Voice=Act
Margarita	Margarita	NOMcom	Case=Acc|Numb=Sing
namque	namque	CONcoo	MORPH=empty
vel	uel2	CONcoo	Deg=Pos
ipso	ipse	PROdem	Case=Abl|Numb=Sing|Gend=MascNeut
nomine	nomen	NOMcom	Case=Abl|Numb=Sing
pretiosa	pretiosus	ADJqua	Case=Acc|Numb=Plur|Gend=Neut|Deg=Pos
dehausit	dehaurio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
credo	credo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
ne	ne4	CONsub	MORPH=empty
mendicius	mendicius	ADJqua	Numb=Sing|Deg=Comp
patre	pater	NOMcom	Case=Abl|Numb=Sing
coenasset	coeno	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3
Taceo	taceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
Nerones	Nero	NOMpro	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
Apicios	Apicii	NOMpro	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
Rufos	Rufus	NOMpro	Case=Acc|Numb=Plur
Dabo	do	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1
catharticum	catharticus	NOMcom	Case=Acc|Numb=Sing
impuritati	impuritas	NOMcom	Case=Dat|Numb=Sing
Scauri	Scaurus	NOMpro	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
aleae	alea	NOMcom	Case=Gen|Numb=Sing
Curii	Curius	NOMpro	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
vinolentiae	uinolentia	NOMcom	Case=Dat|Numb=Sing
Antonii	Antonius	NOMpro	Case=Gen|Numb=Sing
Et	et2	CONcoo	MORPH=empty
memento	memini	VER	Numb=Sing|Mood=Imp|Tense=Fut|Voice=Act|Person=2
istos	iste	PROdem	Case=Acc|Numb=Plur|Gend=Masc
interim	interim	ADV	Deg=Pos
ex	ex	PRE	MORPH=empty
multis	multi	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
togatos	togatus	ADJqua	Case=Acc|Numb=Plur|Gend=Masc|Deg=Pos
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act
quales	qualis1	PROrel	Case=Acc|Numb=Plur|Gend=MascFem
apud	apud	PRE	MORPH=empty
pallium	pallium	NOMcom	Case=Acc|Numb=Sing
haud	haud	ADVneg	MORPH=empty
facile	facile	ADV	Deg=Pos
Has	hic1	PROdem	Case=Acc|Numb=Plur|Gend=Fem
purulentias	purulentia	NOMcom	Case=Acc|Numb=Plur
civitatis	ciuitas	NOMcom	Case=Gen|Numb=Sing
quis	quis1	PROrel	Case=Nom|Numb=Sing|Gend=MascFem
eliciet	elicio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
exsuppurabit	exsuppuro	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
ni	ni2	CONsub	MORPH=empty
sermo	sermo	NOMcom	Case=Nom|Numb=Sing
palliatus	palliatus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
Sermone	sermo	NOMcom	Case=Abl|Numb=Sing
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
me	ego	PROper	Case=Acc|Numb=Sing
suasisti	suadeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2
medicamine	medicamen	NOMcom	Case=Abl|Numb=Sing
sapientissimo	sapiens2	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Sup
Verum	uerum4	CONcoo	Numb=Sing
etsi	etsi2	CONsub	MORPH=empty
eloquium	eloquium	NOMcom	Case=Nom|Numb=Sing
quiescat	quiesco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
aut	aut	CONcoo	MORPH=empty
infantia	infantia	NOMcom	Case=Abl|Numb=Sing
subductum	subduco	VER	Case=Nom|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
aut	aut	CONcoo	MORPH=empty
verecundia	uerecundia	NOMcom	Case=Abl|Numb=Sing
retentum	retineo	VER	Case=Nom|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
nam	nam	CONcoo	MORPH=empty
et	et2	CONcoo	MORPH=empty
elingua	elinguus	NOMcom	Case=Abl|Numb=Sing|Deg=Pos
philosophia	philosophia	NOMcom	Case=Nom|Numb=Sing
vita	uita	NOMcom	Case=Nom|Numb=Sing
contenta	contentus1	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ipse	ipse	PROdem	Case=Nom|Numb=Sing|Gend=Masc
habitus	habitus1	NOMcom	Case=Nom|Numb=Sing
sonat	sono1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Sic	sic	ADV	Deg=Pos
denique	denique	ADV	Deg=Pos
auditur	audio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
philosophus	philosophus1	NOMcom	Case=Nom|Numb=Sing
dum	dum2	CONsub	MORPH=empty
videntur	uideo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
De	de	PRE	MORPH=empty
occursu	occursus	NOMcom	Case=Abl|Numb=Sing
meo	meus	PROpos	Case=Abl|Numb=Sing|Gend=MascNeut
vitia	uitium	NOMcom	Case=Nom|Numb=Plur
suffundo	suffundo2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
Quis	quis1	PROint	Case=Nom|Numb=Sing|Gend=MascFem
non	non	ADVneg	MORPH=empty
aemulum	aemulus1	NOMcom	Case=Acc|Numb=Sing
suum	suus	PROpos.ref	Case=Acc|Numb=Sing|Gend=MascNeut
cum	cum3	CONsub	MORPH=empty
videt	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
patitur	patior	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
quis	quis1	PROint	Case=Nom|Numb=Sing|Gend=MascFem
oculis	oculus	NOMcom	Case=Abl|Numb=Plur
in	in	PRE	MORPH=empty
eum	is	PROdem	Case=Acc|Numb=Sing|Gend=Masc
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
in	in	PRE	MORPH=empty
quem	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Masc
mentibus	mens	NOMcom	Case=Abl|Numb=Plur
non	non	ADVneg	MORPH=empty
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Grande	grandis	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
pallii	pallium	NOMcom	Case=Gen|Numb=Sing
beneficium	beneficium	NOMcom	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
sub	sub	PRE	MORPH=empty
cuius	qui1	PROrel	Case=Gen|Numb=Sing|Gend=Com
recogitatu	recogitatus	NOMcom	Case=Abl|Numb=Sing
improbi	improbus	ADJqua	Case=Nom|Numb=Plur|Gend=Masc|Deg=Pos
mores	mos	NOMcom	Case=Nom|Numb=Plur
vel	uel2	CONcoo	Deg=Pos
erubescunt	erubesco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Viderit	uideo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3
nunc	nunc	ADV	Deg=Pos
philosophia	philosophia	NOMcom	Case=Nom|Numb=Sing
quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
prosit	prosum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
nec	nec2	CONcoo	MORPH=empty
enim	enim2	CONcoo	MORPH=empty
sola	solus	PROind	Case=Nom|Numb=Sing|Gend=Fem
mecum	ego	PROper	Case=Abl|Numb=Sing
{mecum}	cum3	CON	MORPH=empty
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Habeo	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
et	et2	CONcoo	MORPH=empty
alias	alias	PROind	Case=Acc|Numb=Plur|Gend=Fem
artes	ars	NOMcom	Case=Acc|Numb=Plur
in	in	PRE	MORPH=empty
publico	publicum	NOMcom	Case=Dat|Numb=Sing|Deg=Pos
utiles	utilis	ADJqua	Case=Nom|Numb=Plur|Gend=MascFem|Deg=Pos
De	de	PRE	MORPH=empty
meo	meus	PROpos	Case=Abl|Numb=Sing
vestiuntur	uestio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
et	et2	CONcoo	MORPH=empty
primus	primus	ADJord	Case=Nom|Numb=Sing|Gend=Masc|Deg=Sup
informator	informator	NOMcom	Case=Nom|Numb=Sing
litterarum	littera	NOMcom	Case=Gen|Numb=Plur
et	et2	CONcoo	MORPH=empty
primus	primus	ADJord	Case=Nom|Numb=Sing|Gend=Masc|Deg=Sup
enodator	enodator	NOMcom	Case=Nom|Numb=Sing
vocis	uox	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
primus	primus	ADJord	Case=Nom|Numb=Sing|Gend=Masc|Deg=Sup
numerorum	numerus	NOMcom	Case=Gen|Numb=Plur
harenarius	harenarius	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
grammaticus	grammaticus1	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
rhetor	rhetor	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
sophista	sophistes	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
medicus	medicus1	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
poeta	poeta	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
musicam	musica2	NOMcom	Case=Acc|Numb=Sing
pulsat	pulso	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
stellarem	stellaris	VER	Case=Acc|Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act
coniectat	coniecto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
volaticam	uolaticus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos
spectat	specto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Omnis	omnis	PROind	Case=Nom|Numb=Sing|Gend=MascFem
liberalitas	liberalitas	NOMcom	Case=Nom|Numb=Sing
studiorum	studium	NOMcom	Case=Gen|Numb=Plur
quatuor	quatuor	ADJcar	MORPH=empty
meis	meus	PROpos	Case=Abl|Numb=Plur|Gend=Com
angulis	angulus	NOMcom	Case=Dat|Numb=Plur
tegitur	tego	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Plane	plane	ADV	Deg=Pos
post	post2	PRE	MORPH=empty
Romanos	Romanus	ADJqua	Case=Acc|Numb=Plur|Gend=Masc|Deg=Pos
equites	eques	NOMcom	Case=Acc|Numb=Plur
Verum	uerum4	CONcoo	MORPH=empty
et	et2	CONcoo	MORPH=empty
accendones	accendo	NOMcom	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
omnis	omnis	PROind	Case=Nom|Numb=Sing|Gend=MascFem
gladiatorum	gladiator	NOMcom	Case=Gen|Numb=Plur
ignominia	ignominia	NOMcom	Case=Nom|Numb=Sing
togata	togatus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
producitur	produco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Haec	hic1	PROdem	Case=Nom|Numb=Sing|Gend=Fem
nimirum	nimirum	ADV	Deg=Pos
indignitas	indignitas	NOMcom	Case=Nom|Numb=Sing
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
A	ab	PRE	MORPH=empty
toga	toga	NOMcom	Case=Abl|Numb=Sing
ad	ad2	PRE	MORPH=empty
pallium	pallium	NOMcom	Case=Acc|Numb=Sing
Sed	sed	CONcoo	MORPH=empty
ista	iste	PROdem	Case=Acc|Numb=Sing|Gend=Fem
pallium	pallium	NOMcom	Case=Acc|Numb=Sing
loquitur	loquor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
At	at2	CONcoo	MORPH=empty
ego	ego	PROper	Case=Nom|Numb=Sing
iam	iam	ADV	Deg=Pos
illi	ille	PROdem	Case=Dat|Numb=Sing|Gend=Com
etiam	etiam	ADV	Deg=Pos
divinae	diuinus2	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
sectae	secta	NOMcom	Case=Gen|Numb=Sing
ac	ac1	CONcoo	MORPH=empty
disciplinae	disciplina	NOMcom	Case=Gen|Numb=Sing
commercium	commercium	NOMcom	Case=Acc|Numb=Sing
confero	confero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
Gaude	gaudeo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=SemDep|Person=2
pallium	pallium	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
exsulta	exsulto	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act
Melior	bonus	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Comp
iam	iam	ADV	Deg=Pos
te	tu	PROper	Case=Acc|Numb=Sing
philosophia	philosophia	NOMcom	Case=Nom|Numb=Sing
dignata	dignor	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Dep
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ex	ex	PRE	MORPH=empty
quo	qui1	PROrel	Case=Abl|Numb=Sing|Gend=MascNeut
Christianum	Christianus	NOMpro	Case=Acc|Numb=Sing
vestire	uestio	VER	Mood=Inf|Tense=Pres|Voice=Act
coepisti	coepio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2
