form	lemma	POS	morph
eius	is	PROdem	Case=Gen|Numb=Sing|Gend=Com
probaretur	probo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3
ut	ut4	CONsub	MORPH=empty
per	per	PRE	MORPH=empty
licentiam	licentia	NOMcom	Case=Acc|Numb=Sing
utendi	utor	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Dep
continentiae	continentia	NOMcom	Case=Gen|Numb=Sing
experimenta	experimentum	NOMcom	Case=Nom|Numb=Plur
procederent	procedo1	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3
Nonne	nonne	ADVint.neg	MORPH=empty
sapientes	sapiens2	ADJqua	Case=Nom|Numb=Plur
patresfamiliae	patresfamilia	ADJqua	Case=Nom|Numb=Plur
de	de	PRE	MORPH=empty
industria	industria	NOMcom	Case=Abl|Numb=Sing
quaedam	quidam	PROind	Case=Nom|Numb=Plur|Gend=Neut
servis	seruus1	NOMcom	Case=Dat|Numb=Plur
suis	suus	PROpos.ref	Case=Dat|Numb=Plur|Gend=Com
offerunt	offero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
atque	atque1	CONcoo	MORPH=empty
permittunt	permitto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ut	ut4	CONsub	MORPH=empty
experiantur	experior	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3
an	an	ADVint	MORPH=empty
et	et2	CONcoo	MORPH=empty
qualiter	qualiter1	ADVrel	MORPH=empty
permissis	permitto	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
utantur	utor	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3
si	si2	CONsub	MORPH=empty
probe	probe	ADV	Deg=Pos
si	si2	CONsub	MORPH=empty
moderate	moderate	ADV	Deg=Pos
Quanto	quanto1	ADVrel	MORPH=empty
autem	autem	CONcoo	MORPH=empty
laudabilior	laudabilis	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Comp
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
abstinuerit	abstineo	VER	Numb=Sing|Mood=Ind|Tense=FutAnt|Voice=Act|Person=3
in	in	PRE	MORPH=empty
totum	totum	NOMcom	Case=Acc|Numb=Sing
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
timuerit	timeo	VER	Numb=Sing|Mood=Ind|Tense=FutAnt|Voice=Act|Person=3
etiam	etiam	ADV	Deg=Pos
indulgentiam	indulgentia	NOMcom	Case=Acc|Numb=Sing
domini	dominus	NOMcom	Case=Gen|Numb=Sing
Sic	sic	ADV	Deg=Pos
igitur	igitur	CONcoo	MORPH=empty
et	et2	CONcoo	Deg=Pos
apostolus	apostolus	NOMcom	Case=Nom|Numb=Sing
Omnia	omnis	PROind	Case=Acc|Numb=Plur|Gend=Neut
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
licent	licet1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
sed	sed	CONcoo	MORPH=empty
non	non	ADVneg	MORPH=empty
omnia	omnis	PROind	Case=Nom|Numb=Plur|Gend=Neut
expediunt	expedio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Quanto	quanto1	ADVrel	MORPH=empty
facilius	facile	ADV	Deg=Comp
inlicita	illicitus	ADJqua	Case=Acc|Numb=Plur|Gend=Neut|Deg=Pos
timebit	timeo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
licita	licito	NOMcom	Case=Acc|Numb=Plur|Gend=Neut
verebitur	uereor	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Dep|Person=3
Quae	quis1	PROrel	Case=Nom|Numb=Plur|Gend=Neut
autem	autem	CONcoo	MORPH=empty
vobis	uos	PROper	Case=Dat|Numb=Plur
causae	causa	NOMcom	Case=Nom|Numb=Sing
extructius	extructus	ADV	Deg=Comp
prodeundi	prodeo1	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass
cum	cum3	CONsub	MORPH=empty
remotae	remotus	VER	Case=Nom|Numb=Plur|Gend=Fem|Deg=Pos|Mood=Par|Tense=Perf|Voice=Pass
sitis	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act
ab	ab	PRE	MORPH=empty
his	hic1	PROdem	Case=Abl|Numb=Plur|Gend=Com
quae	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Neut
talium	talis	PROdem	Case=Gen|Numb=Plur|Gend=Com
indigent	indigeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Nam	nam	CONcoo	MORPH=empty
nec	nec2	CONcoo	MORPH=empty
templa	templum	NOMcom	Case=Acc|Numb=Plur
circumitis	circumeo1	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass
nec	nec2	CONcoo	MORPH=empty
spectacula	spectaculum	NOMcom	Case=Acc|Numb=Plur
postulatis	postulatum	NOMcom	Case=Dat|Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act
nec	nec2	CONcoo	MORPH=empty
festos	festus	ADJqua	Case=Acc|Numb=Plur|Gend=Masc|Deg=Pos
dies	dies	NOMcom	Case=Acc|Numb=Plur
gentium	gens	NOMcom	Case=Gen|Numb=Plur
nostis	nosco	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=2
Propter	propter2	PRE	MORPH=empty
istos	iste	PROdem	Case=Acc|Numb=Plur|Gend=Masc
enim	enim2	CONcoo	MORPH=empty
conventus	conuentus	NOMcom	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
multum	multum1	NOMcom	Deg=Pos
videre	uideo	VER	Mood=Inf|Tense=Pres|Voice=Act
ac	ac1	CONcoo	MORPH=empty
videri	uideo	VER	Mood=Inf|Tense=Pres|Voice=Pass
omnes	omnis	PROind	Case=Nom|Numb=Plur|Gend=MascFem
pompae	pompa	NOMcom	Case=Nom|Numb=Plur
in	in	PRE	MORPH=empty
publicum	publicum	NOMcom	Case=Acc|Numb=Sing
proferuntur	profero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
aut	aut	CONcoo	MORPH=empty
ut	ut4	CONsub	MORPH=empty
luxuria	luxuria	NOMcom	Case=Nom|Numb=Sing
negotietur	negotior	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3
aut	aut	CONcoo	MORPH=empty
gloria	gloria	NOMcom	Case=Nom|Numb=Sing
insolescat	insolesco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
Vobis	uos	PROper	Case=Dat|Numb=Plur
autem	autem	CONcoo	MORPH=empty
nulla	nullus	PROind	Case=Nom|Numb=Sing|Gend=Fem
procedendi	procedo1	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
causa	causa	NOMcom	Case=Abl|Numb=Sing
non	non	ADVneg	MORPH=empty
tetrica	tetricus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
Aut	aut	CONcoo	MORPH=empty
inbecillus	imbecillus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
aliqui	aliquis	PROind	Case=Nom|Numb=Sing|Gend=Masc
ex	ex	PRE	MORPH=empty
fratribus	frater	NOMcom	Case=Abl|Numb=Plur
visitatur	uisito	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
aut	aut	CONcoo	MORPH=empty
sacrificium	sacrificium	NOMcom	Case=Nom|Numb=Sing
offertur	offero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
aut	aut	CONcoo	MORPH=empty
dei	deus	NOMcom	Case=Gen|Numb=Sing
sermo	sermo	NOMcom	Case=Nom|Numb=Sing
administratur	administro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Quidvis	quiuis	PROind	Case=Nom|Numb=Sing|Gend=Neut
horum	hic1	PROdem	Case=Gen|Numb=Plur|Gend=MascNeut
gravitatis	grauitas	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
sanctitatis	sanctitas	NOMcom	Case=Gen|Numb=Sing
negotium	negotium	NOMcom	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
cui	qui1	PROrel	Case=Dat|Numb=Sing|Gend=Com
opus	opus2	NOMcom	Case=Ind
non	non	ADVneg	MORPH=empty
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
habitu	habitus1	NOMcom	Case=Abl|Numb=Sing
extraordinario	extraordinarius	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
et	et2	CONcoo	MORPH=empty
composito	compositus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
et	et2	CONcoo	MORPH=empty
soluto	solutus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
Ac	ac2	CONsub	MORPH=empty
si	si2	CONsub	MORPH=empty
necessitas	necessitas	NOMcom	Case=Nom|Numb=Sing
amicitiarum	amicitia	NOMcom	Case=Gen|Numb=Plur
officiorumque	officium	NOMcom	Case=Gen|Numb=Plur
{officiorumque}	que	CON	MORPH=empty
gentilium	gentilis1	NOMcom	Case=Gen|Numb=Plur|Gend=Com
vos	uos	PROper	Case=Acc|Numb=Plur
vocat	uoco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
cur	cur	ADVint	MORPH=empty
non	non	ADVneg	MORPH=empty
vestris	uester	PROpos	Case=Abl|Numb=Plur|Gend=Com
armis	arma	NOMcom	Case=Abl|Numb=Plur
indutae	induo	VER	Case=Nom|Numb=Plur|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
procedatis	procedo1	VER	Numb=Plur|Gend=Com|Mood=Sub|Tense=Pres|Voice=Act|Person=2
tanto	tanto	ADV	Deg=Pos
magis	magis2	ADV	Deg=Comp
quanto	quanto1	ADVrel	Numb=Sing
ad	ad2	PRE	MORPH=empty
extraneas	extraneus	ADJqua	Case=Acc|Numb=Plur|Gend=Fem
fidei	fides2	NOMcom	Case=Gen|Numb=Sing
ut	ut4	CONsub	MORPH=empty
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
inter	inter	PRE	MORPH=empty
dei	deus	NOMcom	Case=Gen|Numb=Sing
ancillas	ancilla	NOMcom	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
diaboli	diabolus	NOMcom	Case=Gen|Numb=Sing
discrimen	discrimen	NOMcom	Case=Nom|Numb=Sing
ut	ut4	CONsub	MORPH=empty
exemplo	exemplum	NOMcom	Case=Abl|Numb=Sing
sitis	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2
illis	ille	PROdem	Case=Dat|Numb=Plur|Gend=Com
ut	ut4	CONsub	MORPH=empty
aedificentur	aedifico	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3
in	in	PRE	MORPH=empty
vobis	uos	PROper	Case=Abl|Numb=Plur
ut	ut4	CONsub	MORPH=empty
quomodo	quomodo1	ADVrel	MORPH=empty
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
apostolus	apostolus	NOMcom	Case=Nom|Numb=Sing
magnificetur	magnifico	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3
deus	deus	NOMcom	Case=Nom|Numb=Sing
in	in	PRE	MORPH=empty
corpore	corpus	NOMcom	Case=Abl|Numb=Sing
vestro	uester	PROpos	Case=Abl|Numb=Sing|Gend=MascNeut
Magnificatur	magnifico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
autem	autem	CONcoo	MORPH=empty
in	in	PRE	MORPH=empty
corpore	corpus	NOMcom	Case=Abl|Numb=Sing
per	per	PRE	MORPH=empty
pudicitiam	pudicitia	NOMcom	Case=Acc|Numb=Sing
utique	utique	ADV	Deg=Pos
et	et1	ADV	MORPH=empty
per	per	PRE	MORPH=empty
habitum	habitus1	NOMcom	Case=Acc|Numb=Sing
pudicitiae	pudicitia	NOMcom	Case=Gen|Numb=Sing
competentem	competo	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
Sed	sed	CONcoo	MORPH=empty
enim	enim2	CONcoo	MORPH=empty
a	ab	PRE	MORPH=empty
quibusdam	quidam	PROind	Case=Abl|Numb=Plur|Gend=Com
dicitur	dico2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
ne	ne4	CONsub	MORPH=empty
blasphemetur	blasphemo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3
nomen	nomen	NOMcom	Case=Nom|Numb=Sing
in	in	PRE	MORPH=empty
nobis	nos	PROper	Case=Abl|Numb=Plur
si	si2	CONsub	MORPH=empty
quid	quis2	PROind	Case=Acc|Numb=Sing|Gend=Neut
de	de	PRE	MORPH=empty
pristino	pristinus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
habitu	habitus1	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
cultu	cultus1	NOMcom	Case=Abl|Numb=Sing
detrahamus	detraho	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1
Non	non	ADVneg	MORPH=empty
auferamus	aufero	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1
ergo	ergo2	CONcoo	MORPH=empty
vitia	uitium	NOMcom	Case=Nom|Numb=Plur
pristina	pristinus	ADJqua	Case=Nom|Numb=Plur|Gend=Neut|Deg=Pos
simus	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1
et	et2	CONcoo	MORPH=empty
moribus	mos	NOMcom	Case=Dat|Numb=Plur
iisdem	idem	PROdem	Case=Abl|Numb=Plur|Gend=Com
si	si2	CONsub	MORPH=empty
et	et2	CONcoo	MORPH=empty
superficie	superficies	NOMcom	Numb=Sing
eadem	idem	PROdem	Case=Nom|Numb=Plur|Gend=Neut
et	et2	CONcoo	MORPH=empty
tunc	tunc	ADV	Deg=Pos
vere	uere	ADV	Deg=Pos
non	non	ADVneg	MORPH=empty
blasphemabunt	blasphemo	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3
nationes	natio1	NOMcom	Case=Acc|Numb=Plur
Grandis	grandis	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Pos
blasphemia	blasphemia	NOMcom	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ex	ex	PRE	MORPH=empty
qua	qui1	PROrel	Case=Abl|Numb=Sing|Gend=Fem
dicatur	dico2	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3
Ex	ex	PRE	MORPH=empty
quo	qui1	PROrel	Case=Abl|Numb=Sing|Gend=MascNeut
facta	facio	VER	Case=Nom|Numb=Sing|Gend=Fem
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Christiana	Christianus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem
pauperius	pauper	ADV	Case=Nom|Numb=Sing|Deg=Comp
incedit	incedo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Timebis	timeo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2
pauperior	pauper	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Comp
videri	uideo	VER	Mood=Inf|Tense=Pres|Voice=Pass
ex	ex	PRE	MORPH=empty
quo	qui1	PROrel	Case=Abl|Numb=Sing|Gend=MascNeut
locupletior	locuples	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Comp
facta	facio	VER	Case=Nom|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
es	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2
et	et2	CONcoo	MORPH=empty
sordidior	sordidus	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Comp
ex	ex	PRE	MORPH=empty
quo	qui1	PROrel	Case=Abl|Numb=Sing|Gend=MascNeut
mundior	mundus2	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Comp
Secundum	secundum2	PRE	Numb=Sing
gentilium	gentilis1	NOMcom	Case=Gen|Numb=Plur
an	an	ADVint	MORPH=empty
secundum	secundum2	PRE	Deg=Pos
dei	deus	NOMcom	Case=Gen|Numb=Sing
placitum	placeo	VER	Case=Acc|Numb=Sing
incedere	incedo1	VER	Mood=Inf|Tense=Pres|Voice=Act
Christianos	Christianus	NOMpro	Case=Acc|Numb=Plur
oportet	oportet	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Optemus	opto	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1
tantummodo	tantummodo	ADV	Deg=Pos
ne	ne4	CONsub	MORPH=empty
iustae	iustus	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
blasphemationis	blasphematio	NOMcom	Case=Gen|Numb=Sing
causa	causa	NOMcom	Case=Nom|Numb=Sing
simus	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1
Quanto	quanto1	ADVrel	MORPH=empty
autem	autem	CONcoo	MORPH=empty
magis	magis2	ADV	Deg=Comp
blasphemabile	blasphemabilis	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
si	si2	CONsub	MORPH=empty
quae	quis2	PROind	Case=Acc|Numb=Plur|Gend=Neut
sacerdotes	sacerdos	NOMcom	Case=Nom|Numb=Plur
pudicitiae	pudicitia	NOMcom	Case=Gen|Numb=Sing
dicimini	dico2	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=2
impudicarum	impudicus	ADJqua	Case=Gen|Numb=Plur|Gend=Fem|Deg=Pos
ritu	ritus	NOMcom	Case=Abl|Numb=Sing
procedatis	procedo1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=2
cultae	cultus2	VER	Case=Nom|Numb=Plur|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
et	et2	CONcoo	MORPH=empty
expictae	exspingo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass
Aut	aut	CONcoo	MORPH=empty
quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
minus	parum2	ADV	Deg=Comp
habeant	habeo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3
infelicissimae	infelix	ADJqua	Case=Nom|Numb=Plur|Gend=Fem|Deg=Sup
illae	ille	PROdem	Case=Nom|Numb=Plur|Gend=Fem
publicarum	publicus2	ADJqua	Case=Gen|Numb=Plur|Gend=Fem|Deg=Pos
libidinum	libido	NOMcom	Case=Gen|Numb=Plur
victimae	uictima	NOMcom	Case=Nom|Numb=Plur
quas	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Fem
etsi	etsi2	CONsub	MORPH=empty
quae	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Fem
leges	lex	NOMcom	Case=Nom|Numb=Plur
a	ab	PRE	MORPH=empty
maritalibus	maritalis	ADJqua	Case=Abl|Numb=Plur|Gend=Com
et	et2	CONcoo	MORPH=empty
matronalibus	matronalis	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
decoramentis	decoramentum	NOMcom	Case=Abl|Numb=Plur
coercebant	coerceo	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3
iam	iam	ADV	Deg=Pos
certe	certe	ADV	Deg=Pos
saeculi	saeculum	NOMcom	Case=Gen|Numb=Sing
improbitas	improbitas	NOMcom	Case=Nom|Numb=Sing
quotidie	cotidie	ADV	Deg=Pos
insurgens	insurgo	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
honestissimis	honestus	ADJqua	Case=Dat|Numb=Plur|Gend=Com|Deg=Sup
quibusque	quisque2	PROind	Case=Dat|Numb=Plur|Gend=Com
feminis	femina	NOMcom	Case=Dat|Numb=Plur
usque	usque	ADV	Deg=Pos
ad	ad2	PRE	MORPH=empty
errorem	error	NOMcom	Case=Acc|Numb=Sing
dinoscendi	dignosco	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
coaequavit	coaequo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
Quamquam	quamquam2	CONsub	MORPH=empty
lenocinia	lenocinium	NOMcom	Case=Nom|Numb=Plur
formae	forma	NOMcom	Case=Gen|Numb=Plur
nunquam	numquam	ADVneg	MORPH=empty
non	non	ADVneg	MORPH=empty
prostituto	prostitutus	VER	Case=Dat|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
corpori	corpus	NOMcom	Case=Dat|Numb=Sing
coniuncta	coniunctus	ADJqua	Case=Nom|Numb=Plur|Gend=Neut
et	et2	CONcoo	MORPH=empty
debita	debitum	VER	Case=Nom|Numb=Plur|Gend=Neut|Mood=Par|Tense=Perf|Voice=Pass
etiam	etiam	ADV	Deg=Pos
scripturae	scriptura	NOMcom	Case=Dat|Numb=Plur
suggerunt	suggero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Illa	ille	PROdem	Case=Nom|Numb=Sing|Gend=Fem
civitas	ciuitas	NOMcom	Case=Nom|Numb=Sing
valida	ualidus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
quae	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Fem
super	super2	PRE	MORPH=empty
montes	mons	NOMcom	Case=Acc|Numb=Plur
septem	septem	ADJcar	Case=Ind
et	et2	CONcoo	MORPH=empty
plurimas	multus	ADJqua	Case=Acc|Numb=Plur|Gend=Fem|Deg=Sup
aquas	aqua	NOMcom	Case=Acc|Numb=Plur
praesidet	praesideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
prostitutae	prostituo	VER	Case=Gen|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
appellationem	appellatio	NOMcom	Case=Acc|Numb=Sing
a	ab	PRE	MORPH=empty
domino	dominus	NOMcom	Case=Abl|Numb=Sing
meruit	mereo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
Sed	sed	CONcoo	MORPH=empty
quali	qualis1	PROrel	Case=Abl|Numb=Sing|Gend=Com
habitu	habitus1	NOMcom	Case=Abl|Numb=Sing
appellationi	appellatio	NOMcom	Case=Dat|Numb=Sing
suae	suus	PROpos.ref	Case=Dat|Numb=Sing|Gend=Fem
comparata	comparo3	VER	Case=Nom|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Sedet	sedeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
certe	certe	ADV	Deg=Pos
in	in	PRE	MORPH=empty
purpura	purpura	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
coccino	coccinus	NOMcom	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
et	et2	CONcoo	MORPH=empty
auro	aurum	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
lapide	lapis	NOMcom	Case=Abl|Numb=Sing
pretioso	pretiosus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
Quam	quam2	PROrel	MORPH=empty
maledicta	maledictum	NOMcom	Case=Nom|Numb=Plur
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
sine	sine	PRE	MORPH=empty
quibus	qui1	PROrel	Case=Abl|Numb=Plur|Gend=Com
non	non	ADVneg	MORPH=empty
potuit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
maledicta	maledictum	NOMcom	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
prostituta	prostitutus	VER	Case=Acc|Numb=Plur|Gend=Neut|Mood=Par|Tense=Perf|Voice=Pass
describi	describo	VER	Mood=Inf|Tense=Pres|Voice=Pass
Thamar	Thamar	NOMpro	Case=Nom|Numb=Sing
illa	ille	PROdem	Case=Nom|Numb=Sing|Gend=Fem
quia	quia	CONsub	MORPH=empty
se	sui1	PROref	Case=Acc|Numb=Sing
expinxerat	expingo	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
ornaverat	orno	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3
idcirco	idcirco	ADV	Deg=Pos
Iudae	Iuda	NOMpro	Case=Gen|Numb=Sing
suspicione	suspicio1	NOMcom	Case=Abl|Numb=Sing
visa	uideo	VER	Case=Nom|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
sedere	sedeo	VER	Mood=Inf|Tense=Pres|Voice=Act
adeoque	adeo	ADV	Deg=Pos
{adeoque}	que	CON	MORPH=empty
sub	sub	PRE	MORPH=empty
velamento	uelamentum	NOMcom	Case=Abl|Numb=Sing
latebat	lateo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3
habitus	habeo	NOMcom	Case=Nom|Numb=Sing
qualitate	qualitas	NOMcom	Case=Abl|Numb=Sing
quaestuariam	quaestuaria	ADJqua	Case=Acc|Numb=Sing
mentiente	mentior	VER	Case=Abl|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Dep
ut	ut4	CONsub	MORPH=empty
quaestuariam	quaestuaria	ADJqua	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
voluerit	uolo3	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
compellarit	compello1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
pactus	paciscor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
Unde	unde1	ADVrel	MORPH=empty
addiscimus	addisco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
adversus	aduersus3	PRE	MORPH=empty
congressus	congressus	NOMcom	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
suspiciones	suspicio1	NOMcom	Case=Acc|Numb=Plur
impudicas	impudicus	ADJqua	Case=Acc|Numb=Plur|Gend=Fem|Deg=Pos
providendum	prouideo	VER	Case=Acc|Numb=Sing|Gend=Neut|Mood=Adj|Voice=Pass
omni	omnis	PROind	Case=Abl|Numb=Sing|Gend=Com
modo	modus	NOMcom	Case=Abl|Numb=Sing
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act
Quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
enim	enim2	CONcoo	MORPH=empty
castae	castus2	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
